formula, size, total, solver, subsumption, reverse
P0.5N4L100.form260, 124, 98, 0, 93, 1464, false
P0.5N4L100.form261, 133, 3, 0, 0, 0, false
P0.5N4L100.form262, 154, 23, 2, 8, 0, false
P0.5N4L100.form263, 142, 6, 0, 4, 0, false
P0.5N4L100.form264, 148, 83, 0, 81, 1, false
P0.5N4L100.form265, 142, 19, 0, 17, 5, false
P0.5N4L100.form266, 160, 5000, 5000, 5000, 5000, TO
P0.5N4L100.form267, 148, 5, 0, 2, 0, false
P0.5N4L100.form268, 133, 2, 0, 0, 0, false
P0.5N4L100.form269, 130, 1065, 4, 518, 139, false
P0.5N4L100.form270, 151, 5, 0, 1, 5000, true
P0.5N4L100.form271, 139, 3, 0, 0, 0, false
P0.5N4L100.form272, 133, 7, 0, 5, 0, false
P0.5N4L100.form273, 142, 2, 0, 0, 1, false
P0.5N4L100.form274, 133, 17, 0, 15, 1, false
P0.5N4L100.form275, 136, 5, 1, 0, 0, false
P0.5N4L100.form276, 145, 12, 0, 10, 1, false
P0.5N4L100.form277, 154, 61, 1, 54, 0, false
P0.5N4L100.form278, 145, 3, 0, 0, 0, false
P0.5N4L100.form279, 133, 13, 1, 8, 1, false
P0.5N4L100.form280, 136, 49, 1, 43, 0, false
P0.5N4L100.form281, 139, 22, 0, 15, 322, false
P0.5N4L100.form282, 124, 27, 0, 25, 1442, false
P0.5N4L100.form283, 145, 6, 0, 4, 5000, true
P0.5N4L100.form284, 139, 2, 0, 0, 0, false
P0.5N4L100.form285, 139, 10, 0, 6, 1, false
P0.5N4L100.form286, 133, 3, 0, 1, 4, false
P0.5N4L100.form287, 136, 45, 2, 41, 5, false
P0.5N4L100.form288, 142, 7, 1, 4, 10, false
P0.5N4L100.form289, 133, 209, 0, 121, 9, false
P0.5N4L100.form290, 148, 116, 1, 106, 90, false
P0.5N4L100.form291, 130, 73, 1, 42, 30, false
P0.5N4L100.form292, 133, 4, 0, 0, 1, false
P0.5N4L100.form293, 142, 628, 8, 433, 80, false
P0.5N4L100.form294, 133, 3, 0, 0, 0, false
P0.5N4L100.form295, 130, 4, 0, 0, 0, false
P0.5N4L100.form296, 121, 4, 0, 1, 0, false
P0.5N4L100.form297, 139, 3, 0, 0, 0, false
P0.5N4L100.form298, 130, 5, 0, 3, 4, false
P0.5N4L100.form299, 133, 3, 0, 0, 0, false
P0.5N4L100.form300, 148, 5, 0, 0, 0, false
P0.5N4L100.form301, 148, 12, 0, 8, 0, false
P0.5N4L100.form302, 136, 29, 1, 20, 98, false
P0.5N4L100.form303, 136, 6, 1, 1, 0, false
P0.5N4L100.form304, 136, 4, 0, 2, 0, false
P0.5N4L100.form305, 136, 2, 0, 0, 1, false
P0.5N4L100.form306, 136, 46, 0, 44, 11, false
P0.5N4L100.form307, 148, 14, 0, 5, 1, false
P0.5N4L100.form308, 145, 8, 0, 0, 0, false
P0.5N4L100.form309, 142, 68, 1, 62, 1, false
P0.5N4L100.form310, 142, 5, 0, 2, 0, false
P0.5N4L100.form311, 151, 48, 0, 21, 5000, true
P0.5N4L100.form312, 130, 9, 0, 3, 0, false
P0.5N4L100.form313, 145, 8, 0, 3, 1, false
P0.5N4L100.form314, 130, 33, 0, 28, 2, false
P0.5N4L100.form315, 118, 3, 0, 0, 1, false
P0.5N4L100.form316, 151, 9, 0, 6, 0, false
P0.5N4L100.form317, 136, 3, 0, 1, 0, false
P0.5N4L100.form318, 130, 204, 4, 182, 5000, false
P0.5N4L100.form319, 121, 2, 0, 0, 0, false
P0.5N4L100.form320, 133, 9, 1, 5, 1, false
P0.5N4L100.form321, 136, 3862, 7, 3736, 189, false
P0.5N4L100.form322, 142, 13, 2, 3, 5000, true
P0.5N4L100.form323, 145, 80, 3, 73, 2, false
P0.5N4L100.form324, 151, 4, 0, 2, 0, false
P0.5N4L100.form325, 133, 133, 0, 128, 1, false
P0.5N4L100.form326, 130, 3, 0, 0, 0, false
P0.5N4L100.form327, 130, 98, 2, 70, 12, false
P0.5N4L100.form328, 133, 43, 0, 37, 19, false
P0.5N4L100.form329, 115, 42, 6, 16, 5000, true
P0.5N4L100.form330, 154, 2, 0, 0, 0, false
P0.5N4L100.form331, 139, 2, 0, 0, 0, false
P0.5N4L100.form332, 136, 5000, 5000, 5000, 5000, TO
P0.5N4L100.form333, 127, 7, 0, 4, 1, false
P0.5N4L100.form334, 124, 3, 0, 1, 1346, false
P0.5N4L100.form335, 127, 3, 0, 0, 0, false
P0.5N4L100.form336, 133, 9, 3, 4, 174, false
P0.5N4L100.form337, 130, 2, 0, 0, 0, false
P0.5N4L100.form338, 142, 79, 2, 73, 11, false
P0.5N4L100.form339, 130, 2, 0, 0, 0, false
P0.5N4L100.form340, 139, 4, 0, 0, 1, false
P0.5N4L100.form341, 148, 4, 1, 0, 1, false
P0.5N4L100.form342, 136, 63, 3, 38, 5000, false
P0.5N4L100.form343, 130, 11, 0, 0, 1, false
P0.5N4L100.form344, 136, 6, 0, 3, 1, false
P0.5N4L100.form345, 145, 131, 3, 87, 5, false
P0.5N4L100.form346, 142, 3, 0, 0, 0, false
P0.5N4L100.form347, 127, 177, 3, 147, 171, false
P0.5N4L100.form348, 124, 24, 1, 19, 1, false
P0.5N4L100.form349, 136, 5000, 5000, 5000, 5000, TO
P0.5N4L100.form350, 133, 49, 0, 47, 1, false
P0.5N4L100.form351, 127, 48, 0, 40, 4, false
P0.5N4L100.form352, 145, 147, 0, 71, 15, false
P0.5N4L100.form353, 145, 3, 0, 1, 1, false
P0.5N4L100.form354, 136, 2, 0, 0, 0, false
P0.5N4L100.form355, 133, 5, 0, 2, 1, false
P0.5N4L100.form356, 142, 9, 0, 7, 0, false
P0.5N4L100.form357, 127, 3, 0, 0, 0, false
P0.5N4L100.form358, 133, 6, 0, 3, 1, false
P0.5N4L100.form359, 154, 43, 0, 41, 2, false
P0.5N4L100.form360, 118, 6, 1, 2, 0, false
P0.5N4L100.form361, 121, 5, 0, 1, 1, false
P0.5N4L100.form362, 124, 4046, 7, 3929, 77, false
P0.5N4L100.form363, 136, 16, 0, 12, 0, false
P0.5N4L100.form364, 118, 5, 0, 0, 0, false
P0.5N4L100.form365, 148, 17, 1, 12, 1, false
P0.5N4L100.form366, 145, 3, 0, 0, 1, false
P0.5N4L100.form367, 130, 7, 0, 4, 0, false
P0.5N4L100.form368, 121, 2, 0, 0, 0, false
P0.5N4L100.form369, 142, 5000, 5000, 5000, 5000, TO
P0.5N4L100.form370, 145, 9, 0, 7, 0, false
P0.5N4L100.form371, 133, 11, 1, 7, 6, false
P0.5N4L100.form372, 157, 8, 1, 4, 0, false
P0.5N4L100.form373, 130, 3, 0, 0, 0, false
P0.5N4L100.form374, 121, 4, 0, 0, 0, false
P0.5N4L100.form375, 136, 12, 0, 7, 10, false
P0.5N4L100.form376, 148, 33, 2, 28, 1, false
P0.5N4L100.form377, 127, 9, 0, 6, 1, false
P0.5N4L100.form378, 133, 3, 0, 0, 0, false
P0.5N4L100.form379, 130, 10, 2, 5, 0, false
P0.5N4L100.form380, 145, 53, 0, 49, 1, false
P0.5N4L100.form381, 148, 18, 0, 11, 0, false
P0.5N4L100.form382, 142, 6, 2, 2, 1, false
P0.5N4L100.form383, 136, 8, 0, 5, 0, false
P0.5N4L100.form384, 130, 13, 0, 11, 0, false
P0.5N4L100.form385, 142, 6, 0, 2, 0, false
P0.5N4L100.form386, 133, 3, 0, 0, 1, false
P0.5N4L100.form387, 124, 23, 1, 17, 5000, false
P0.5N4L100.form388, 127, 3, 0, 0, 0, false
P0.5N4L100.form389, 148, 1098, 0, 1078, 4, false
P0.5N4L100.form390, 115, 3, 0, 0, 0, false
P0.5N4L100.form391, 139, 31, 0, 26, 1, false
P0.5N4L100.form392, 157, 3, 0, 0, 0, false
P0.5N4L100.form393, 142, 10, 0, 7, 0, false
P0.5N4L100.form394, 136, 9, 1, 5, 1, false
P0.5N4L100.form395, 139, 3, 0, 0, 0, false
P0.5N4L100.form396, 145, 9, 1, 3, 0, false
P0.5N4L100.form397, 151, 6, 0, 0, 0, false
P0.5N4L100.form398, 127, 3, 0, 0, 0, false
P0.5N4L100.form399, 139, 7, 1, 2, 0, false
P0.5N4L100.form400, 139, 10, 0, 8, 368, false
P0.5N4L100.form401, 139, 3, 0, 0, 0, false
P0.5N4L100.form402, 142, 5000, 5000, 5000, 5000, TO
P0.5N4L100.form403, 142, 842, 3, 832, 7, false
P0.5N4L100.form404, 130, 4, 0, 2, 0, false
P0.5N4L100.form405, 136, 3, 0, 0, 1, false
P0.5N4L100.form406, 124, 111, 0, 108, 1, false
P0.5N4L100.form407, 124, 28, 2, 20, 5, false
P0.5N4L100.form408, 139, 44, 0, 38, 0, false
P0.5N4L100.form409, 145, 4, 0, 0, 0, false
P0.5N4L100.form410, 130, 7, 0, 4, 0, false
P0.5N4L100.form411, 133, 5, 0, 3, 23, false
P0.5N4L100.form412, 133, 2, 0, 0, 1, false
P0.5N4L100.form413, 127, 3, 0, 0, 0, false
P0.5N4L100.form414, 127, 66, 4, 38, 10, false
P0.5N4L100.form415, 139, 3, 0, 0, 0, false
P0.5N4L100.form416, 148, 39, 0, 30, 2, false
P0.5N4L100.form417, 139, 3, 0, 0, 0, false
P0.5N4L100.form418, 139, 12, 0, 10, 1, false
P0.5N4L100.form419, 136, 8, 0, 2, 1, false
P0.5N4L100.form420, 133, 3, 0, 1, 0, false
P0.5N4L100.form421, 130, 15, 0, 11, 0, false
P0.5N4L100.form422, 124, 3441, 4, 3413, 5, false
P0.5N4L100.form423, 124, 2, 0, 0, 0, false
P0.5N4L100.form424, 136, 3, 0, 1, 1, false
P0.5N4L100.form425, 136, 32, 0, 28, 2, false
P0.5N4L100.form426, 130, 48, 1, 39, 66, false
P0.5N4L100.form427, 130, 23, 0, 16, 1, false
P0.5N4L100.form428, 151, 2, 0, 0, 1, false
P0.5N4L100.form429, 121, 2, 0, 0, 0, false
P0.5N4L100.form430, 139, 14, 0, 12, 0, false
P0.5N4L100.form431, 133, 3, 0, 0, 0, false
P0.5N4L100.form432, 118, 21, 2, 9, 1, false
P0.5N4L100.form433, 133, 5, 0, 3, 0, false
P0.5N4L100.form434, 139, 32, 1, 15, 5000, true
P0.5N4L100.form435, 142, 3, 0, 1, 0, false
P0.5N4L100.form436, 127, 2, 0, 0, 0, false
P0.5N4L100.form437, 130, 3, 0, 0, 0, false
P0.5N4L100.form438, 121, 6, 0, 3, 0, false
P0.5N4L100.form439, 124, 243, 0, 235, 1, false
P0.5N4L100.form440, 142, 5, 0, 2, 0, false
P0.5N4L100.form441, 127, 3, 0, 0, 0, false
P0.5N4L100.form442, 142, 8, 0, 4, 0, false
P0.5N4L100.form443, 139, 49, 0, 42, 1, false
P0.5N4L100.form444, 145, 15, 0, 13, 1, false
P0.5N4L100.form445, 139, 51, 0, 46, 74, false
P0.5N4L100.form446, 148, 2, 0, 0, 0, false
P0.5N4L100.form447, 139, 5000, 5000, 5000, 5000, TO
P0.5N4L100.form448, 148, 2086, 6, 2051, 5, false
P0.5N4L100.form449, 136, 2, 0, 0, 1, false
P0.5N4L100.form450, 157, 37, 0, 33, 1, false
P0.5N4L100.form451, 133, 34, 0, 29, 6, false
P0.5N4L100.form452, 142, 3, 0, 1, 0, false
P0.5N4L100.form453, 130, 8, 0, 2, 0, false
P0.5N4L100.form454, 133, 23, 1, 15, 1, false
P0.5N4L100.form455, 121, 17, 0, 14, 4, false
P0.5N4L100.form456, 145, 36, 1, 31, 1, false
P0.5N4L100.form457, 151, 3, 0, 1, 0, false
P0.5N4L100.form458, 142, 2, 0, 0, 1, false
P0.5N4L100.form459, 133, 6, 0, 3, 0, false
P0.5N4L100.form460, 142, 382, 2, 374, 32, false
P0.5N4L100.form461, 145, 6, 0, 4, 1, false
P0.5N4L100.form462, 151, 2, 0, 0, 0, false
P0.5N4L100.form463, 148, 3, 0, 0, 0, false
P0.5N4L100.form464, 130, 9, 1, 5, 1, false
P0.5N4L100.form465, 130, 5, 0, 2, 6, false
P0.5N4L100.form466, 148, 3, 0, 1, 0, false
P0.5N4L100.form467, 166, 2, 0, 0, 0, false
P0.5N4L100.form468, 124, 72, 1, 69, 1, false
P0.5N4L100.form469, 133, 21, 1, 16, 0, false
P0.5N4L100.form470, 145, 6, 0, 3, 1, false
P0.5N4L100.form471, 127, 4, 0, 2, 0, false
P0.5N4L100.form472, 154, 9, 0, 5, 0, false
P0.5N4L100.form473, 124, 13, 1, 6, 6, false
P0.5N4L100.form474, 142, 2, 0, 0, 0, false
P0.5N4L100.form475, 136, 8, 0, 5, 0, false
P0.5N4L100.form476, 127, 66, 0, 59, 4, false
P0.5N4L100.form477, 145, 3, 0, 0, 0, false
P0.5N4L100.form478, 139, 17, 0, 15, 3, false
P0.5N4L100.form479, 127, 3, 0, 0, 1, false
P0.5N4L100.form480, 136, 36, 2, 30, 2, false
P0.5N4L100.form481, 133, 17, 1, 12, 1, false
P0.5N4L100.form482, 142, 2, 0, 0, 1, false
P0.5N4L100.form483, 145, 23, 1, 18, 1, false
P0.5N4L100.form484, 139, 2, 0, 0, 0, false
P0.5N4L100.form485, 124, 3, 0, 0, 0, false
P0.5N4L100.form486, 142, 369, 6, 191, 13, false
P0.5N4L100.form487, 133, 11, 0, 5, 0, false
P0.5N4L100.form488, 136, 3, 0, 0, 0, false
P0.5N4L100.form489, 136, 49, 1, 44, 0, false
P0.5N4L100.form490, 142, 25, 0, 23, 2, false
P0.5N4L100.form491, 118, 1328, 4, 1315, 58, false
P0.5N4L100.form492, 154, 2, 0, 0, 0, false
P0.5N4L100.form493, 130, 3, 0, 1, 0, false
P0.5N4L100.form494, 121, 7, 1, 4, 4, false
P0.5N4L100.form495, 157, 4, 0, 2, 0, false
P0.5N4L100.form496, 136, 101, 2, 74, 10, false
P0.5N4L100.form497, 142, 67, 1, 60, 1, false
P0.5N4L100.form498, 139, 851, 16, 391, 114, false
P0.5N4L100.form499, 139, 92, 1, 62, 84, false
P0.5N4L20.form, 26, 2, 0, 0, 0, false
P0.5N4L20.form1, 32, 3, 0, 0, 0, false
P0.5N4L20.form2, 29, 9, 1, 1, 2, false
P0.5N4L20.form3, 26, 2, 0, 0, 0, false
P0.5N4L20.form4, 26, 5, 0, 3, 201, true
P0.5N4L20.form5, 29, 2, 0, 0, 1, false
P0.5N4L20.form6, 23, 2, 0, 0, 5, false
P0.5N4L20.form7, 32, 3, 0, 0, 31, true
P0.5N4L20.form8, 23, 4, 0, 0, 40, true
P0.5N4L20.form9, 26, 3, 0, 1, 1, false
P0.5N4L20.form10, 23, 2, 0, 0, 0, false
P0.5N4L20.form11, 32, 23, 0, 14, 185, true
P0.5N4L20.form12, 35, 2, 0, 0, 0, false
P0.5N4L20.form13, 23, 2, 0, 0, 0, false
P0.5N4L20.form14, 29, 3, 0, 1, 0, false
P0.5N4L20.form15, 26, 2, 0, 0, 1, false
P0.5N4L20.form16, 26, 2, 0, 0, 0, false
P0.5N4L20.form17, 32, 3, 0, 0, 0, false
P0.5N4L20.form18, 26, 2, 0, 0, 0, false
P0.5N4L20.form19, 26, 3, 0, 0, 1, false
P0.5N4L20.form20, 32, 2, 0, 0, 0, false
P0.5N4L20.form21, 23, 2, 0, 0, 0, false
P0.5N4L20.form22, 35, 2, 0, 0, 0, false
P0.5N4L20.form23, 38, 2, 0, 0, 0, false
P0.5N4L20.form24, 26, 3, 1, 0, 0, false
P0.5N4L20.form25, 26, 3, 0, 1, 0, false
P0.5N4L20.form26, 23, 3, 0, 0, 0, false
P0.5N4L20.form27, 29, 4, 1, 0, 18, true
P0.5N4L20.form28, 32, 2, 0, 0, 1, false
P0.5N4L20.form29, 26, 3, 0, 0, 0, false
P0.5N4L20.form30, 26, 2, 0, 0, 0, false
P0.5N4L20.form31, 29, 3, 0, 0, 0, false
P0.5N4L20.form32, 26, 5, 0, 2, 0, false
P0.5N4L20.form33, 23, 4, 0, 0, 0, false
P0.5N4L20.form34, 35, 2, 0, 0, 0, false
P0.5N4L20.form35, 32, 3, 1, 0, 0, false
P0.5N4L20.form36, 26, 2, 0, 0, 0, false
P0.5N4L20.form37, 23, 3, 0, 1, 22, true
P0.5N4L20.form38, 23, 2, 0, 0, 0, false
P0.5N4L20.form39, 29, 3, 0, 1, 0, false
P0.5N4L20.form40, 20, 2, 0, 0, 0, false
P0.5N4L20.form41, 29, 2, 0, 1, 0, false
P0.5N4L20.form42, 32, 6, 0, 3, 7, true
P0.5N4L20.form43, 23, 2, 0, 0, 1, false
P0.5N4L20.form44, 29, 6, 0, 1, 0, false
P0.5N4L20.form45, 38, 3, 0, 1, 0, false
P0.5N4L20.form46, 35, 4, 0, 1, 0, false
P0.5N4L20.form47, 29, 3, 1, 0, 0, false
P0.5N4L20.form48, 26, 2, 0, 0, 0, false
P0.5N4L20.form49, 29, 2, 0, 0, 0, false
P0.5N4L20.form50, 29, 2, 0, 0, 0, false
P0.5N4L20.form51, 35, 3, 0, 0, 0, false
P0.5N4L20.form52, 29, 4, 1, 0, 0, false
P0.5N4L20.form53, 26, 6, 0, 2, 9, false
P0.5N4L20.form54, 23, 2, 0, 0, 0, false
P0.5N4L20.form55, 26, 3, 0, 1, 0, false
P0.5N4L20.form56, 35, 3, 0, 1, 0, false
P0.5N4L20.form57, 35, 5, 0, 2, 0, false
P0.5N4L20.form58, 23, 2, 0, 0, 0, false
P0.5N4L20.form59, 23, 2, 0, 0, 0, false
P0.5N4L20.form60, 26, 3, 0, 0, 1, false
P0.5N4L20.form61, 23, 2, 0, 0, 0, false
P0.5N4L20.form62, 29, 2, 0, 0, 0, false
P0.5N4L20.form63, 26, 2, 0, 0, 1, false
P0.5N4L20.form64, 26, 6, 0, 4, 5, true
P0.5N4L20.form65, 23, 4, 0, 1, 0, false
P0.5N4L20.form66, 35, 4, 0, 0, 1, false
P0.5N4L20.form67, 23, 2, 0, 0, 1, false
P0.5N4L20.form68, 29, 3, 0, 1, 2, false
P0.5N4L20.form69, 20, 2, 0, 0, 0, false
P0.5N4L20.form70, 23, 2, 0, 0, 0, false
P0.5N4L20.form71, 26, 5, 0, 3, 2, false
P0.5N4L20.form72, 29, 2, 0, 0, 2, false
P0.5N4L20.form73, 29, 3, 1, 0, 0, false
P0.5N4L20.form74, 26, 2, 0, 0, 0, false
P0.5N4L20.form75, 26, 2, 0, 0, 0, false
P0.5N4L20.form76, 38, 2, 0, 0, 1, false
P0.5N4L20.form77, 26, 3, 1, 0, 0, false
P0.5N4L20.form78, 26, 3, 0, 0, 0, false
P0.5N4L20.form79, 29, 3, 0, 0, 0, false
P0.5N4L20.form80, 26, 4, 0, 1, 0, false
P0.5N4L20.form81, 26, 2, 0, 0, 0, false
P0.5N4L20.form82, 26, 2, 0, 0, 0, false
P0.5N4L20.form83, 32, 2, 0, 0, 0, false
P0.5N4L20.form84, 23, 2, 0, 0, 0, false
P0.5N4L20.form85, 26, 4, 0, 0, 0, false
P0.5N4L20.form86, 32, 3, 0, 0, 0, false
P0.5N4L20.form87, 23, 4, 0, 0, 0, false
P0.5N4L20.form88, 26, 3, 0, 1, 1, false
P0.5N4L20.form89, 23, 2, 0, 0, 0, false
P0.5N4L20.form90, 20, 2, 0, 0, 0, false
P0.5N4L20.form91, 35, 2, 0, 0, 0, false
P0.5N4L20.form92, 20, 3, 0, 0, 0, false
P0.5N4L20.form93, 26, 3, 0, 1, 0, false
P0.5N4L20.form94, 26, 2, 0, 0, 3, false
P0.5N4L20.form95, 29, 4, 0, 1, 0, false
P0.5N4L20.form96, 29, 3, 0, 0, 0, false
P0.5N4L20.form97, 32, 8, 1, 1, 1, false
P0.5N4L20.form98, 26, 2, 0, 0, 1, true
P0.5N4L20.form99, 20, 2, 0, 0, 0, false
P0.5N4L20.form100, 35, 2, 0, 0, 0, false
P0.5N4L20.form101, 32, 2, 0, 0, 1, false
P0.5N4L20.form102, 23, 3, 0, 0, 0, false
P0.5N4L20.form103, 23, 3, 0, 1, 35, true
P0.5N4L20.form104, 23, 3, 0, 0, 0, false
P0.5N4L20.form105, 29, 3, 0, 1, 8, true
P0.5N4L20.form106, 32, 4, 0, 0, 0, false
P0.5N4L20.form107, 26, 4, 1, 0, 0, false
P0.5N4L20.form108, 26, 3, 0, 0, 0, false
P0.5N4L20.form109, 26, 2, 0, 0, 0, false
P0.5N4L20.form110, 35, 3, 0, 1, 0, false
P0.5N4L20.form111, 32, 3, 0, 1, 0, false
P0.5N4L20.form112, 23, 2, 0, 0, 0, false
P0.5N4L20.form113, 29, 2, 0, 0, 0, false
P0.5N4L20.form114, 20, 2, 0, 0, 1, true
P0.5N4L20.form115, 35, 2, 0, 0, 0, false
P0.5N4L20.form116, 32, 3, 0, 1, 0, false
P0.5N4L20.form117, 23, 2, 0, 0, 0, false
P0.5N4L20.form118, 23, 2, 0, 0, 0, false
P0.5N4L20.form119, 29, 15, 0, 0, 1, false
P0.5N4L20.form120, 29, 4, 0, 0, 0, false
P0.5N4L20.form121, 23, 4, 0, 0, 0, false
P0.5N4L20.form122, 20, 3, 0, 0, 0, false
P0.5N4L20.form123, 26, 2, 0, 0, 0, false
P0.5N4L20.form124, 26, 2, 0, 0, 0, false
P0.5N4L20.form125, 29, 2, 0, 0, 1, false
P0.5N4L20.form126, 29, 2, 0, 0, 1, false
P0.5N4L20.form127, 20, 2, 0, 0, 0, false
P0.5N4L20.form128, 29, 3, 0, 0, 0, false
P0.5N4L20.form129, 23, 4, 0, 0, 1, false
P0.5N4L20.form130, 23, 2, 0, 0, 0, false
P0.5N4L20.form131, 29, 2, 0, 0, 0, false
P0.5N4L20.form132, 23, 5, 0, 3, 2, false
P0.5N4L20.form133, 29, 2, 0, 0, 0, false
P0.5N4L20.form134, 26, 2, 0, 0, 0, false
P0.5N4L20.form135, 26, 2, 0, 0, 0, false
P0.5N4L20.form136, 20, 3, 0, 0, 0, false
P0.5N4L20.form137, 29, 2, 0, 0, 0, false
P0.5N4L20.form138, 23, 3, 0, 0, 0, false
P0.5N4L20.form139, 23, 2, 0, 0, 0, false
P0.5N4L20.form140, 29, 4, 0, 1, 0, false
P0.5N4L20.form141, 29, 4, 0, 0, 0, false
P0.5N4L20.form142, 26, 4, 0, 0, 0, false
P0.5N4L20.form143, 32, 2, 0, 0, 0, false
P0.5N4L20.form144, 29, 2, 1, 0, 0, false
P0.5N4L20.form145, 26, 2, 0, 0, 1, false
P0.5N4L20.form146, 29, 3, 1, 0, 0, false
P0.5N4L20.form147, 23, 4, 1, 0, 8, false
P0.5N4L20.form148, 23, 2, 0, 0, 0, false
P0.5N4L20.form149, 23, 4, 0, 0, 0, false
P0.5N4L20.form150, 26, 3, 0, 0, 0, false
P0.5N4L20.form151, 23, 5, 0, 1, 2, true
P0.5N4L20.form152, 23, 2, 0, 0, 1, false
P0.5N4L20.form153, 26, 3, 1, 0, 2, false
P0.5N4L20.form154, 26, 3, 0, 0, 0, false
P0.5N4L20.form155, 29, 17, 1, 13, 0, false
P0.5N4L20.form156, 35, 2, 0, 0, 1, false
P0.5N4L20.form157, 20, 2, 0, 0, 0, false
P0.5N4L20.form158, 29, 2, 0, 0, 0, false
P0.5N4L20.form159, 29, 2, 0, 0, 0, false
P0.5N4L20.form160, 26, 8, 0, 5, 13, true
P0.5N4L20.form161, 26, 3, 0, 1, 0, false
P0.5N4L20.form162, 35, 7, 2, 0, 9, true
P0.5N4L20.form163, 35, 3, 1, 0, 0, false
P0.5N4L20.form164, 20, 2, 0, 0, 1, false
P0.5N4L20.form165, 23, 2, 0, 0, 1, false
P0.5N4L20.form166, 23, 2, 0, 0, 0, false
P0.5N4L20.form167, 26, 2, 0, 0, 1, false
P0.5N4L20.form168, 29, 4, 0, 1, 1, false
P0.5N4L20.form169, 29, 2, 0, 0, 0, false
P0.5N4L20.form170, 29, 3, 0, 1, 0, false
P0.5N4L20.form171, 41, 4, 0, 2, 0, false
P0.5N4L20.form172, 26, 2, 0, 0, 0, false
P0.5N4L20.form173, 26, 4, 1, 0, 0, false
P0.5N4L20.form174, 29, 4, 0, 0, 0, false
P0.5N4L20.form175, 23, 3, 0, 0, 0, false
P0.5N4L20.form176, 26, 2, 0, 0, 0, false
P0.5N4L20.form177, 26, 2, 0, 0, 0, false
P0.5N4L20.form178, 26, 3, 1, 0, 0, false
P0.5N4L20.form179, 29, 2, 0, 0, 1, false
P0.5N4L20.form180, 32, 5, 1, 1, 27, false
P0.5N4L20.form181, 29, 2, 0, 0, 1, false
P0.5N4L20.form182, 35, 4, 0, 1, 0, false
P0.5N4L20.form183, 23, 2, 0, 0, 0, false
P0.5N4L20.form184, 32, 4, 0, 0, 0, false
P0.5N4L20.form185, 26, 3, 0, 0, 0, false
P0.5N4L20.form186, 32, 3, 0, 0, 0, false
P0.5N4L20.form187, 23, 2, 0, 0, 1, false
P0.5N4L20.form188, 23, 2, 0, 0, 0, false
P0.5N4L20.form189, 26, 2, 0, 0, 2, false
P0.5N4L20.form190, 20, 2, 0, 0, 0, false
P0.5N4L20.form191, 32, 2, 0, 0, 5, true
P0.5N4L20.form192, 26, 2, 0, 0, 0, false
P0.5N4L20.form193, 23, 4, 0, 1, 3, false
P0.5N4L20.form194, 26, 3, 0, 1, 3, false
P0.5N4L20.form195, 26, 3, 0, 0, 0, false
P0.5N4L20.form196, 32, 2, 0, 0, 0, false
P0.5N4L20.form197, 29, 14, 1, 7, 129, true
P0.5N4L20.form198, 26, 2, 0, 0, 4, false
P0.5N4L20.form199, 29, 4, 0, 2, 2, false
P0.5N4L20.form200, 29, 13, 0, 1, 0, false
P0.5N4L20.form201, 29, 2, 0, 0, 0, false
P0.5N4L20.form202, 23, 2, 0, 0, 0, false
P0.5N4L20.form203, 26, 2, 0, 0, 0, false
P0.5N4L20.form204, 29, 2, 0, 0, 0, false
P0.5N4L20.form205, 26, 4, 0, 2, 6, false
P0.5N4L20.form206, 26, 3, 0, 0, 0, false
P0.5N4L20.form207, 32, 3, 0, 0, 0, false
P0.5N4L20.form208, 29, 2, 0, 0, 7, true
P0.5N4L20.form209, 23, 3, 0, 1, 2, false
P0.5N4L20.form210, 29, 2, 0, 0, 0, false
P0.5N4L20.form211, 26, 4, 0, 0, 8, true
P0.5N4L20.form212, 26, 4, 0, 0, 0, false
P0.5N4L20.form213, 29, 4, 0, 0, 0, false
P0.5N4L20.form214, 29, 5, 1, 0, 5, true
P0.5N4L20.form215, 35, 2, 0, 0, 0, false
P0.5N4L20.form216, 26, 2, 0, 0, 0, false
P0.5N4L20.form217, 26, 2, 0, 0, 0, false
P0.5N4L20.form218, 23, 5, 1, 1, 2, false
P0.5N4L20.form219, 29, 2, 0, 0, 0, false
P0.5N4L20.form220, 29, 2, 0, 0, 0, false
P0.5N4L20.form221, 26, 5, 1, 0, 0, false
P0.5N4L20.form222, 23, 4, 0, 1, 0, false
P0.5N4L20.form223, 35, 8, 0, 1, 69, false
P0.5N4L20.form224, 23, 3, 0, 1, 0, false
P0.5N4L20.form225, 29, 4, 0, 1, 0, false
P0.5N4L20.form226, 29, 2, 0, 0, 0, false
P0.5N4L20.form227, 35, 3, 1, 0, 0, false
P0.5N4L20.form228, 26, 2, 0, 0, 0, false
P0.5N4L20.form229, 20, 2, 0, 0, 1, false
P0.5N4L20.form230, 23, 4, 1, 0, 3, true
P0.5N4L20.form231, 26, 2, 0, 0, 0, false
P0.5N4L20.form232, 29, 7, 1, 1, 1, false
P0.5N4L20.form233, 23, 3, 0, 0, 1, false
P0.5N4L20.form234, 29, 2, 0, 0, 1, false
P0.5N4L20.form235, 23, 2, 0, 0, 0, false
P0.5N4L20.form236, 23, 3, 1, 0, 0, false
P0.5N4L20.form237, 23, 2, 0, 0, 0, false
P0.5N4L20.form238, 29, 3, 0, 1, 3, false
P0.5N4L20.form239, 26, 6, 1, 3, 0, false
